,album_title,track_number,id,track_title,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
1173,Unapologetic (Deluxe),10,4rKGL79Uy3WgNd1SF2grGV,Nobody's Business - Album Version (Edited),spotify:track:4rKGL79Uy3WgNd1SF2grGV,0.0362,0.741,0.6,0.0,0.0562,-5.792000000000001,0.0412,109.23299999999999,0.515,20
1174,Unapologetic (Deluxe),11,2tJQteXiSUfSdEW7LfIeHY,Love Without Tragedy / Mother Mary - Album Version (Edited),spotify:track:2tJQteXiSUfSdEW7LfIeHY,0.0747,0.542,0.66,0.0,0.184,-6.4670000000000005,0.0357,127.89200000000001,0.154,17
1175,Unapologetic (Deluxe),12,1h7LbYPMtS2L74f8GbK4Cc,Get It Over With - Album Version (Edited),spotify:track:1h7LbYPMtS2L74f8GbK4Cc,0.74,0.303,0.479,0.0,0.10300000000000001,-6.75,0.0338,76.668,0.244,12
1176,Unapologetic (Deluxe),13,6PPXmrFJnVxbguHF8oW4Dc,No Love Allowed - Album Version (Edited),spotify:track:6PPXmrFJnVxbguHF8oW4Dc,0.389,0.5710000000000001,0.48100000000000004,6.02e-05,0.09699999999999999,-9.097000000000001,0.0937,90.99700000000001,0.682,16
1177,Unapologetic (Deluxe),14,0KC1GgXs38dpEuYMqtyWb7,Lost In Paradise - Album Version (Edited),spotify:track:0KC1GgXs38dpEuYMqtyWb7,0.064,0.479,0.779,0.0,0.205,-3.698,0.0448,75.961,0.306,13
1178,Unapologetic (Deluxe),15,59qTiT5r4APNFPU1042gHe,Half Of Me - Album Version (Edited),spotify:track:59qTiT5r4APNFPU1042gHe,0.207,0.42100000000000004,0.575,0.0,0.365,-5.957000000000001,0.0403,147.44899999999998,0.287,18
1179,Talk That Talk (Deluxe),5,76d2uYjE6NkCak2wyCAw5d,Cockiness (Love It),spotify:track:76d2uYjE6NkCak2wyCAw5d,0.00117,0.6729999999999999,0.774,0.0005809999999999999,0.14800000000000002,-7.097,0.0572,124.999,0.261,49
1180,Talk That Talk (Deluxe),9,2BTC1hk3g6PLfyqe4zAitB,Roc Me Out,spotify:track:2BTC1hk3g6PLfyqe4zAitB,0.00503,0.565,0.826,0.00011,0.0757,-4.808,0.0773,174.058,0.377,41
1181,Talk That Talk (Deluxe),10,2GhqFR4Yw3GLpBNpnelfLi,Watch n' Learn,spotify:track:2GhqFR4Yw3GLpBNpnelfLi,0.0030399999999999997,0.741,0.7979999999999999,0.000134,0.282,-5.431,0.122,168.01,0.823,44
1182,Talk That Talk (Deluxe),11,7zhzzFiASS8lOHLrooBI1t,Farewell,spotify:track:7zhzzFiASS8lOHLrooBI1t,0.0805,0.516,0.857,0.0,0.153,-4.559,0.111,80.00399999999999,0.506,40
1183,Talk That Talk (Deluxe),12,7rRsnDjtKcdrlEesPlw9CF,Red Lipstick,spotify:track:7rRsnDjtKcdrlEesPlw9CF,0.0649,0.517,0.695,0.0,0.649,-7.659,0.11800000000000001,139.95,0.309,43
1184,Talk That Talk (Deluxe),13,66IdTkn3exF8fdYqEeVeLc,Do Ya Thang,spotify:track:66IdTkn3exF8fdYqEeVeLc,0.000924,0.519,0.853,1.4300000000000002e-05,0.10099999999999999,-4.678999999999999,0.0369,174.085,0.6970000000000001,45
1185,Talk That Talk (Deluxe),14,44fouNXjaqIoI6PVgiGQqw,Fool In Love,spotify:track:44fouNXjaqIoI6PVgiGQqw,0.045,0.44,0.685,4.07e-06,0.31,-5.582000000000001,0.0473,111.835,0.0433,43
1186,Talk That Talk (Deluxe),12,4NyhLhrCkSMsBnA63a6hZD,Red Lipstick - Album Version (Edited),spotify:track:4NyhLhrCkSMsBnA63a6hZD,0.0606,0.515,0.6990000000000001,0.0,0.632,-7.692,0.11900000000000001,139.96,0.306,11
1187,Talk That Talk (Deluxe),13,5JTspwohWmhoDm7OpxnDg3,Do Ya Thang - Album Version (Edited),spotify:track:5JTspwohWmhoDm7OpxnDg3,0.000917,0.523,0.8540000000000001,2.9999999999999997e-05,0.10400000000000001,-4.683,0.0368,174.06099999999998,0.708,11
1188,Unapologetic (Edited Version),3,10SoEvWvAQ9pFj8oIglm9x,Numb - Album Version (Edited),spotify:track:10SoEvWvAQ9pFj8oIglm9x,0.013999999999999999,0.7170000000000001,0.6970000000000001,0.00125,0.131,-5.771,0.13699999999999998,129.042,0.379,17
1189,Unapologetic (Edited Version),9,789CxjEOtO76BVD1A9yJQH,Stay - Album Version (Edited),spotify:track:789CxjEOtO76BVD1A9yJQH,0.945,0.621,0.31,6.12e-05,0.11699999999999999,-10.164,0.0283,111.89299999999999,0.125,66
1190,Talk That Talk,1,3Yt9lRtS5V4nbJnwcgFgvC,You Da One,spotify:track:3Yt9lRtS5V4nbJnwcgFgvC,0.503,0.7020000000000001,0.715,2.44e-05,0.126,-5.377000000000001,0.0425,127.05,0.863,66
1191,Talk That Talk,4,57mKcbEq7nMqtJ4gqJvWcp,Talk That Talk,spotify:track:57mKcbEq7nMqtJ4gqJvWcp,0.0371,0.6940000000000001,0.6709999999999999,3.14e-05,0.23600000000000002,-4.088,0.0444,83.999,0.466,57
1192,Talk That Talk,6,4EfN6bixdOOgoLYR5C4cWo,Birthday Cake,spotify:track:4EfN6bixdOOgoLYR5C4cWo,0.32,0.7020000000000001,0.826,0.000227,0.355,-6.497999999999999,0.0529,80.014,0.32899999999999996,59
1193,Talk That Talk,7,3gMC76iTaypaOnuIZZvoiR,We All Want Love,spotify:track:3gMC76iTaypaOnuIZZvoiR,0.00244,0.53,0.575,0.000572,0.27699999999999997,-6.71,0.0317,147.961,0.308,40
1194,Talk That Talk,8,5A0Swrynpx7ALauNv08nBe,Drunk On Love,spotify:track:5A0Swrynpx7ALauNv08nBe,0.0748,0.655,0.873,0.000454,0.401,-3.609,0.0579,100.391,0.153,45
1195,Talk That Talk,1,51PJ2iCdBMEfxtVk3iy4p1,You Da One - Album Version (Edited),spotify:track:51PJ2iCdBMEfxtVk3iy4p1,0.49700000000000005,0.706,0.693,3.13e-05,0.145,-5.416,0.04,127.085,0.8590000000000001,36
1196,Talk That Talk,2,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,spotify:track:5WQQIDU3HRaMyPkob8mpFb,0.00201,0.7190000000000001,0.847,0.0204,0.221,-6.34,0.0916,127.963,0.444,67
1197,Talk That Talk,3,6qn9YLKt13AGvpq9jfO8py,We Found Love,spotify:track:6qn9YLKt13AGvpq9jfO8py,0.025,0.7340000000000001,0.7659999999999999,0.0013800000000000002,0.10800000000000001,-4.485,0.0383,127.986,0.6,74
1198,Talk That Talk,4,7fHXacE8GZEvBTCWxwQUyL,Talk That Talk - Album Version (Edited),spotify:track:7fHXacE8GZEvBTCWxwQUyL,0.0332,0.6409999999999999,0.687,1.34e-05,0.21100000000000002,-4.093,0.0544,168.055,0.375,36
1199,Talk That Talk,6,2holReRruSgsAE4xaYg55K,Birthday Cake - Album Version (Edited),spotify:track:2holReRruSgsAE4xaYg55K,0.344,0.662,0.831,0.000204,0.342,-6.558,0.0679,160.03,0.39799999999999996,30
1200,JACKBOYS,1,7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,spotify:track:7h0d2h0fUmzbs7zeFigJPn,0.0567,0.5589999999999999,0.491,0.0,0.0992,-6.406000000000001,0.0346,153.131,0.114,80
1201,JACKBOYS,2,62zKJrpbLxz6InR3tGyr7o,JACKBOYS,spotify:track:62zKJrpbLxz6InR3tGyr7o,0.9,0.413,0.13,0.82,0.111,-25.166,0.0336,123.34200000000001,0.0676,66
1202,JACKBOYS,3,6uJONCdr2rC65BNmCnTBWK,GANG GANG,spotify:track:6uJONCdr2rC65BNmCnTBWK,0.071,0.8590000000000001,0.6,0.0,0.353,-4.63,0.301,123.01700000000001,0.568,77
1203,JACKBOYS,4,7LGWmZaoS7jZJ5tEi9EcDi,HAD ENOUGH (feat. Quavo & Offset),spotify:track:7LGWmZaoS7jZJ5tEi9EcDi,0.253,0.75,0.789,0.0,0.129,-4.578,0.10800000000000001,147.957,0.6729999999999999,74
1204,JACKBOYS,5,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),spotify:track:6gi6y1xwmVszDWkUqab1qw,0.0104,0.802,0.591,0.0,0.196,-4.895,0.225,139.864,0.309,86
1205,JACKBOYS,6,4AO1XhrgJczQ9bNVxdfKQe,WHAT TO DO? (feat. Don Toliver),spotify:track:4AO1XhrgJczQ9bNVxdfKQe,0.0695,0.643,0.594,1.4599999999999999e-05,0.115,-5.191,0.0312,118.037,0.195,77
1206,JACKBOYS,7,40mjsnRjCpycdUw3xhS20g,GATTI,spotify:track:40mjsnRjCpycdUw3xhS20g,0.135,0.594,0.6759999999999999,0.0,0.163,-5.808,0.344,143.477,0.47200000000000003,79
1207,ASTROWORLD,1,7wBJfHzpfI3032CSD7CE2m,STARGAZING,spotify:track:7wBJfHzpfI3032CSD7CE2m,0.009470000000000001,0.48700000000000004,0.789,4.05e-06,0.18899999999999997,-3.69,0.044000000000000004,150.007,0.0564,85
1208,ASTROWORLD,2,7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,spotify:track:7KZ5MMVgBVox9ycroB2UrI,0.22899999999999998,0.428,0.40299999999999997,0.0,0.22,-5.914,0.209,95.387,0.133,73
1209,ASTROWORLD,3,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.00513,0.8340000000000001,0.73,0.0,0.124,-3.714,0.222,155.00799999999998,0.446,92
1210,ASTROWORLD,4,4SZepBIPDRwPaHIjAKwRDb,R.I.P. SCREW,spotify:track:4SZepBIPDRwPaHIjAKwRDb,0.389,0.607,0.609,1.6e-05,0.111,-5.978,0.29100000000000004,74.946,0.556,74
1211,ASTROWORLD,5,1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,spotify:track:1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,0.5670000000000001,0.0,0.135,-3.738,0.0628,150.009,0.113,74
1212,ASTROWORLD,6,6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,spotify:track:6OaVWaGfhXn70ZJfdVcabn,0.0204,0.731,0.8109999999999999,0.0,0.41100000000000003,-3.225,0.0712,147.045,0.426,77
1213,ASTROWORLD,7,6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,spotify:track:6NMtzpDQBTOfJwMzgMX0zl,0.00146,0.46,0.6859999999999999,0.0,0.375,-5.9479999999999995,0.0367,148.054,0.252,73
1214,ASTROWORLD,8,20MuVazoNMv6xjKPnRFOxG,WAKE UP,spotify:track:20MuVazoNMv6xjKPnRFOxG,0.192,0.741,0.645,0.0,0.163,-5.1160000000000005,0.0963,149.07,0.488,77
1215,ASTROWORLD,9,11kDth1aKUEUMq9r1pqyds,5% TINT,spotify:track:11kDth1aKUEUMq9r1pqyds,0.17300000000000001,0.7120000000000001,0.48100000000000004,0.0,0.24100000000000002,-5.415,0.0487,140.0,0.062,73
1216,ASTROWORLD,10,6BJbOXDlgVAXSaq6wYFYT2,NC-17,spotify:track:6BJbOXDlgVAXSaq6wYFYT2,0.0678,0.804,0.763,0.0,0.368,-5.48,0.0519,136.05200000000002,0.0585,70
1217,ASTROWORLD,11,4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,spotify:track:4MXhiYIRDMGAuvZc5IFTwC,0.142,0.7,0.46,4.8100000000000004e-05,0.111,-8.111,0.0661,151.901,0.28600000000000003,75
1218,ASTROWORLD,12,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,spotify:track:7lAK3oHbfEnvUQWosrMMpR,0.28300000000000003,0.785,0.5539999999999999,3.4e-06,0.11599999999999999,-6.571000000000001,0.0409,128.047,0.14400000000000002,82
1219,ASTROWORLD,13,27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY,spotify:track:27a1mYSG5tYg7dmEjWBcmL,0.201,0.7020000000000001,0.708,0.0,0.11800000000000001,-5.3660000000000005,0.0547,147.98,0.713,81
1220,ASTROWORLD,14,4KYS9GK68yeuUJ8vJfPxrq,WHO? WHAT!,spotify:track:4KYS9GK68yeuUJ8vJfPxrq,0.0462,0.8340000000000001,0.731,0.0,0.0731,-5.603,0.0566,140.001,0.6809999999999999,71
1221,ASTROWORLD,15,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,0.0531,0.763,0.628,0.0,0.114,-5.85,0.05,140.958,0.193,85
1222,ASTROWORLD,16,58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION,spotify:track:58TaFP5j5i9swOf584yon2,0.0985,0.6890000000000001,0.723,0.0,0.158,-4.052,0.0836,160.042,0.28800000000000003,75
1223,ASTROWORLD,17,6vnfObZ4Ys70SBAtti1xZ9,COFFEE BEAN,spotify:track:6vnfObZ4Ys70SBAtti1xZ9,0.0862,0.81,0.5820000000000001,0.006809999999999999,0.207,-5.098,0.125,95.00399999999999,0.503,72
1224,"Huncho Jack, Jack Huncho",1,7J6bnDDitOwfelaJNixHhL,Modern Slavery,spotify:track:7J6bnDDitOwfelaJNixHhL,0.00186,0.765,0.733,0.0,0.297,-3.5180000000000002,0.165,133.966,0.495,62
1225,"Huncho Jack, Jack Huncho",2,628Ueb4sRiXApObhcU9iPU,Black & Chinese,spotify:track:628Ueb4sRiXApObhcU9iPU,0.00389,0.667,0.8440000000000001,0.008790000000000001,0.11900000000000001,-4.151,0.0957,159.108,0.33,66
1226,"Huncho Jack, Jack Huncho",3,4vwfOiyWxXeEdx4ejAJgdx,Eye 2 Eye,spotify:track:4vwfOiyWxXeEdx4ejAJgdx,0.00119,0.818,0.6509999999999999,0.0,0.10400000000000001,-4.328,0.14800000000000002,146.015,0.156,62
1227,"Huncho Jack, Jack Huncho",4,7g7raxdQpiLZT7aOlib4S1,Motorcycle Patches,spotify:track:7g7raxdQpiLZT7aOlib4S1,0.0158,0.868,0.657,0.0,0.0995,-4.853,0.113,162.865,0.436,67
1228,"Huncho Jack, Jack Huncho",5,5vuiHi3QYbwcm1OKJOYnrf,Huncho Jack,spotify:track:5vuiHi3QYbwcm1OKJOYnrf,0.011000000000000001,0.794,0.574,0.0,0.156,-3.513,0.0435,136.982,0.0601,59
1229,"Huncho Jack, Jack Huncho",6,7foypmc7KZyU716Yv63BPe,Saint,spotify:track:7foypmc7KZyU716Yv63BPe,0.00899,0.866,0.647,0.0,0.0967,-3.675,0.0545,150.058,0.0801,67
1230,"Huncho Jack, Jack Huncho",7,4RgoqOBE34Q6zZj8K7RUAx,Go,spotify:track:4RgoqOBE34Q6zZj8K7RUAx,0.324,0.7559999999999999,0.8959999999999999,5.05e-05,0.309,-0.777,0.0424,135.05700000000002,0.575,57
1231,"Huncho Jack, Jack Huncho",8,6urLjX35oXXRYtcH1b3dCh,Dubai Shit,spotify:track:6urLjX35oXXRYtcH1b3dCh,0.0678,0.774,0.529,0.0,0.0814,-4.479,0.0531,138.071,0.225,66
1232,"Huncho Jack, Jack Huncho",9,7JGyxh8G8QZnu4AMJuCqlj,Saint Laurent Mask,spotify:track:7JGyxh8G8QZnu4AMJuCqlj,0.0379,0.7709999999999999,0.596,0.0,0.16899999999999998,-4.086,0.0413,135.01,0.0746,58
1233,"Huncho Jack, Jack Huncho",10,7bTH8LgGSwyNNE4r1k95Zp,Moon Rock,spotify:track:7bTH8LgGSwyNNE4r1k95Zp,0.00915,0.721,0.718,0.0,0.147,-4.043,0.0459,142.92600000000002,0.2,58
1234,"Huncho Jack, Jack Huncho",11,7CWiWkccuRRdrmaW6AjVEf,How U Feel,spotify:track:7CWiWkccuRRdrmaW6AjVEf,0.0532,0.86,0.799,2.54e-05,0.369,-2.4459999999999997,0.149,140.005,0.491,58
1235,"Huncho Jack, Jack Huncho",12,11cCVYamncF0ezwjj1irQ0,Where U From,spotify:track:11cCVYamncF0ezwjj1irQ0,0.0547,0.7559999999999999,0.757,0.0,0.21100000000000002,-2.969,0.0772,140.069,0.284,59
1236,"Huncho Jack, Jack Huncho",13,2hIFuoXhzcZGvmdtSE35lc,Best Man,spotify:track:2hIFuoXhzcZGvmdtSE35lc,0.0030399999999999997,0.745,0.6859999999999999,4.92e-05,0.317,-4.567,0.0478,107.022,0.16399999999999998,53
1237,Birds In The Trap Sing McKnight,1,33zbOXJSwW7uf4VXXWow2O,the ends,spotify:track:33zbOXJSwW7uf4VXXWow2O,0.0661,0.585,0.737,0.0,0.0904,-4.121,0.191,171.85299999999998,0.0497,67
1238,Birds In The Trap Sing McKnight,2,2Zy7XVdxyZQB8xp5xbpJdl,way back,spotify:track:2Zy7XVdxyZQB8xp5xbpJdl,0.222,0.396,0.5539999999999999,0.0,0.612,-5.048,0.0488,117.384,0.17,71
1239,Birds In The Trap Sing McKnight,3,7pas6O1LYbaeChEFQBhPFU,coordinate,spotify:track:7pas6O1LYbaeChEFQBhPFU,0.105,0.688,0.6579999999999999,1.89e-06,0.335,-4.155,0.0695,75.615,0.28,66
1240,Birds In The Trap Sing McKnight,4,1Ci4wASMY4xtKVMeHA6Sd5,through the late night,spotify:track:1Ci4wASMY4xtKVMeHA6Sd5,0.36,0.7440000000000001,0.589,0.0,0.11900000000000001,-1.218,0.0359,127.051,0.242,73
1241,Birds In The Trap Sing McKnight,5,0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,spotify:track:0ESJlaM8CE1jRWaNtwSNj8,0.24,0.743,0.5710000000000001,0.0,0.29100000000000004,-6.053999999999999,0.145,119.054,0.495,75
1242,Birds In The Trap Sing McKnight,6,4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N,0.599,0.507,0.586,0.0544,0.11800000000000001,-8.15,0.0586,108.164,0.588,64
1243,Birds In The Trap Sing McKnight,7,01Ch5LzVStxCFPKkT1xg6k,sweet sweet,spotify:track:01Ch5LzVStxCFPKkT1xg6k,0.0859,0.733,0.578,1.19e-06,0.40299999999999997,-5.245,0.0417,142.028,0.447,66
1244,Birds In The Trap Sing McKnight,8,177WEvlLsCc0FzCTWslawr,outside,spotify:track:177WEvlLsCc0FzCTWslawr,0.503,0.758,0.616,0.0,0.10300000000000001,-3.471,0.311,165.90599999999998,0.494,65
1245,Birds In The Trap Sing McKnight,9,6gBFPUFcJLzWGx4lenP6h2,goosebumps,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,130.049,0.43,92
1246,Birds In The Trap Sing McKnight,10,6wwruKU956ldDyz55DZTt1,first take,spotify:track:6wwruKU956ldDyz55DZTt1,0.015,0.423,0.536,0.0,0.095,-3.8,0.16,71.313,0.0895,64
1247,Birds In The Trap Sing McKnight,11,20dP2DaMHIAmwWAbp7peSr,pick up the phone,spotify:track:20dP2DaMHIAmwWAbp7peSr,0.114,0.711,0.7390000000000001,0.0,0.226,-3.804,0.129,136.91899999999998,0.43,74
1248,Birds In The Trap Sing McKnight,12,2AGUFka8kBWCM47h5uTlDb,lose,spotify:track:2AGUFka8kBWCM47h5uTlDb,0.307,0.8320000000000001,0.557,0.0,0.17600000000000002,-3.947,0.053,125.999,0.27899999999999997,64
1249,Birds In The Trap Sing McKnight,13,2c2csx4OTYtbkzvbSTXlGY,guidance,spotify:track:2c2csx4OTYtbkzvbSTXlGY,0.0609,0.7020000000000001,0.753,1.38e-06,0.41,-2.943,0.24,139.98,0.45299999999999996,62
1250,Birds In The Trap Sing McKnight,14,1cZlBZwnwGPtYeRIeQcoFh,wonderful,spotify:track:1cZlBZwnwGPtYeRIeQcoFh,0.0737,0.769,0.569,0.0,0.0571,-5.591,0.0786,146.062,0.612,71
1251,Rodeo (Expanded Edition),1,2QeQNF182V61Im0QpjdVta,Pornography,spotify:track:2QeQNF182V61Im0QpjdVta,0.105,0.603,0.649,0.0,0.7120000000000001,-5.8870000000000005,0.11699999999999999,128.815,0.34299999999999997,63
1252,Rodeo (Expanded Edition),2,2rMFawCg4BW65jzbwztXAV,Oh My Dis Side (feat. Quavo),spotify:track:2rMFawCg4BW65jzbwztXAV,0.35200000000000004,0.45899999999999996,0.623,0.0,0.131,-4.45,0.0489,126.01799999999999,0.205,68
1253,Rodeo (Expanded Edition),3,1SGt65i9AnXYdDQt1AtDRH,3500 (feat. Future & 2 Chainz),spotify:track:1SGt65i9AnXYdDQt1AtDRH,0.114,0.773,0.595,2.47e-06,0.13,-6.062,0.161,123.96799999999999,0.33799999999999997,69
1254,Rodeo (Expanded Edition),4,3dtBVBClM5ms0qCBBrqpUb,Wasted (feat. Juicy J),spotify:track:3dtBVBClM5ms0qCBBrqpUb,0.0836,0.6890000000000001,0.61,0.0,0.36,-9.004,0.217,134.923,0.11900000000000001,58
1255,Rodeo (Expanded Edition),5,51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill),spotify:track:51EC3I1nQXpec4gDk0mQyP,0.113,0.402,0.526,8.33e-06,0.105,-6.7410000000000005,0.0904,81.404,0.312,75
1256,Rodeo (Expanded Edition),6,2dJ4rGtsOHOgvTQawsCRtg,Pray 4 Love (feat. The Weeknd),spotify:track:2dJ4rGtsOHOgvTQawsCRtg,0.2,0.629,0.578,0.0,0.151,-4.704,0.0428,79.94,0.21100000000000002,65
1257,Rodeo (Expanded Edition),7,3xby7fOyqmeON8jsnom0AT,Nightcrawler (feat. Swae Lee & Chief Keef),spotify:track:3xby7fOyqmeON8jsnom0AT,0.00134,0.522,0.728,0.0,0.132,-3.801,0.0323,124.045,0.18,67
1258,Rodeo (Expanded Edition),8,5H25xsIuRWUI8GwcoAoeSG,Piss On Your Grave (feat. Kanye West),spotify:track:5H25xsIuRWUI8GwcoAoeSG,0.00793,0.5539999999999999,0.54,1.05e-06,0.158,-5.687,0.0905,116.87700000000001,0.162,58
1259,Rodeo (Expanded Edition),9,1wHZx0LgzFHyeIZkUydNXq,Antidote,spotify:track:1wHZx0LgzFHyeIZkUydNXq,0.007670000000000001,0.713,0.526,0.000148,0.124,-5.046,0.032,131.05,0.131,78
1260,Rodeo (Expanded Edition),10,0IabpxMpUV7waD7U4uDIMJ,Impossible,spotify:track:0IabpxMpUV7waD7U4uDIMJ,0.39799999999999996,0.507,0.46399999999999997,2.62e-05,0.603,-8.531,0.171,147.984,0.27699999999999997,64
1261,Rodeo (Expanded Edition),11,6Yqmv7XJLCrQEauMbPGZSw,Maria I'm Drunk (feat. Justin Bieber & Young Thug),spotify:track:6Yqmv7XJLCrQEauMbPGZSw,0.377,0.648,0.631,0.0,0.12,-5.662000000000001,0.10300000000000001,105.98899999999999,0.142,69
1262,Rodeo (Expanded Edition),12,6HszFW6X5wM8DKX1SO0LaK,Flying High (feat. Toro y Moi),spotify:track:6HszFW6X5wM8DKX1SO0LaK,0.0616,0.628,0.8270000000000001,0.0,0.495,-3.139,0.04,130.016,0.429,56
1263,Rodeo (Expanded Edition),13,2hiuiI3ac0I5kJWtkeGHEL,I Can Tell,spotify:track:2hiuiI3ac0I5kJWtkeGHEL,0.000819,0.696,0.8,0.0,0.0954,-5.68,0.0324,110.01299999999999,0.0635,60
1264,Rodeo (Expanded Edition),14,6scpNkWEmUxmKY7nYjVLsX,Apple Pie,spotify:track:6scpNkWEmUxmKY7nYjVLsX,0.0335,0.655,0.496,0.0,0.156,-4.138999999999999,0.0364,137.945,0.28,65
1265,Rodeo (Expanded Edition),15,0MRZ9nMoLc7qQ8Nhovv8C8,Ok Alright (feat. ScHoolboy Q),spotify:track:0MRZ9nMoLc7qQ8Nhovv8C8,0.141,0.53,0.6609999999999999,0.00018,0.12300000000000001,-5.507000000000001,0.083,122.48200000000001,0.149,59
1266,Rodeo (Expanded Edition),16,3jg8bevUzKYONDLBBQquif,Never Catch Me,spotify:track:3jg8bevUzKYONDLBBQquif,0.0114,0.527,0.521,0.0232,0.16699999999999998,-8.341000000000001,0.033,99.43799999999999,0.127,58
1267,Blonde,1,19YKaevk2bce4odJkP5L22,Nikes,spotify:track:19YKaevk2bce4odJkP5L22,0.695,0.5429999999999999,0.39399999999999996,0.000239,0.10800000000000001,-9.637,0.0864,137.811,0.11800000000000001,72
1268,Blonde,2,2ZWlPOoWh0626oTaHrnl2a,Ivy,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.782,0.5670000000000001,0.38799999999999996,0.000309,0.248,-9.579,0.0384,116.36200000000001,0.452,77
1269,Blonde,3,3xKsf9qdS1CyvXSMEid6g8,Pink + White,spotify:track:3xKsf9qdS1CyvXSMEid6g8,0.67,0.544,0.552,4.57e-05,0.415,-7.45,0.0991,159.738,0.5539999999999999,77
1270,Blonde,4,1IdZvb2XK8NmsovQlV6CPn,Be Yourself,spotify:track:1IdZvb2XK8NmsovQlV6CPn,0.985,0.657,0.431,0.0,0.149,-11.147,0.541,83.509,0.935,61
1271,Blonde,5,35xSkNIXi504fcEwz9USRB,Solo,spotify:track:35xSkNIXi504fcEwz9USRB,0.8490000000000001,0.444,0.287,2.82e-06,0.161,-10.630999999999998,0.0375,124.027,0.24600000000000002,68
1272,Blonde,6,4xR3MAscflQ262kMeiKshQ,Skyline To,spotify:track:4xR3MAscflQ262kMeiKshQ,0.882,0.423,0.294,5.43e-06,0.0981,-13.673,0.0593,129.14600000000002,0.401,63
1273,Blonde,7,5GUYJTQap5F3RDQiCOJhrS,Self Control,spotify:track:5GUYJTQap5F3RDQiCOJhrS,0.765,0.5720000000000001,0.209,0.0,0.35600000000000004,-10.413,0.0313,80.069,0.446,74
1274,Blonde,8,2JUqYobT8NvARdPmc4ES2x,Good Guy,spotify:track:2JUqYobT8NvARdPmc4ES2x,0.983,0.513,0.131,0.00414,0.12,-12.787,0.467,105.80799999999999,0.8140000000000001,63
1275,Blonde,9,7eqoqGkKwgOaWNNHx90uEZ,Nights,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,0.42,0.466,0.5479999999999999,1.01e-06,0.113,-9.362,0.11800000000000001,89.815,0.423,78
1276,Blonde,10,2qtoRFCOEL1gRn5q9DJC7F,Solo (Reprise),spotify:track:2qtoRFCOEL1gRn5q9DJC7F,0.40399999999999997,0.541,0.747,0.0,0.086,-6.811,0.162,83.286,0.604,61
1277,Blonde,11,17yrCsl1Ai6CZLBmGj6d6p,Pretty Sweet,spotify:track:17yrCsl1Ai6CZLBmGj6d6p,0.258,0.201,0.7240000000000001,0.0281,0.29600000000000004,-6.744,0.0499,154.395,0.16699999999999998,60
1278,Blonde,12,73D5hBkiVZkopZrmBZTBWf,Facebook Story,spotify:track:73D5hBkiVZkopZrmBZTBWf,0.878,0.632,0.18,0.0,0.249,-20.55,0.685,85.00399999999999,0.7040000000000001,58
1279,Blonde,13,1VZLEW5ZfcAbKZ94XQiSZF,Close To You,spotify:track:1VZLEW5ZfcAbKZ94XQiSZF,0.192,0.8270000000000001,0.6729999999999999,0.0013599999999999999,0.146,-8.401,0.23,78.007,0.779,63
1280,Blonde,14,2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,0.784,0.444,0.0924,0.0,0.304,-15.605,0.0366,108.917,0.21899999999999997,73
1281,Blonde,15,1BViPjTT585XAhkUUrkts0,Seigfried,spotify:track:1BViPjTT585XAhkUUrkts0,0.975,0.377,0.255,0.00020800000000000001,0.102,-11.165,0.0387,125.00399999999999,0.37,66
1282,Blonde,16,34xTFwjPQ1dC6uJmleno7x,Godspeed,spotify:track:34xTFwjPQ1dC6uJmleno7x,0.9309999999999999,0.42100000000000004,0.0952,0.00020099999999999998,0.126,-12.561,0.0479,109.698,0.0773,74
